65529902|SUBDIVIDERS & DEVELOPERS, RESIDENTIAL             ||531390|Real Estate and Rental and Leasing|Real Estate|Activities Related to Real Estate|Other Activities Related to Real Estate|Other Activities Related to Real Estate
67330000|TRUSTS, NEC                                       ||525920|Finance and Insurance|Funds, Trusts, and Other Financial Vehicles|Other Investment Pools and Funds|Trusts, Estates, and Agency Accounts|Trusts, Estates, and Agency Accounts
67330100|PRIVATE ESTATE, PERSONAL INVESTMENT & VACATION FUN||525920|Finance and Insurance|Funds, Trusts, and Other Financial Vehicles|Other Investment Pools and Funds|Trusts, Estates, and Agency Accounts|Trusts, Estates, and Agency Accounts
67330102|PERSONAL INVESTMENT TRUST MANAGEMENT              ||525920|Finance and Insurance|Funds, Trusts, and Other Financial Vehicles|Other Investment Pools and Funds|Trusts, Estates, and Agency Accounts|Trusts, Estates, and Agency Accounts
67339900|TRUSTS, NEC ,NEC                                  ||525920|Finance and Insurance|Funds, Trusts, and Other Financial Vehicles|Other Investment Pools and Funds|Trusts, Estates, and Agency Accounts|Trusts, Estates, and Agency Accounts
67980000|REAL ESTATE INVESTMENT TRUSTS                     ||525920|Finance and Insurance|Funds, Trusts, and Other Financial Vehicles|Other Investment Pools and Funds|Trusts, Estates, and Agency Accounts|Trusts, Estates, and Agency Accounts
67989900|REAL ESTATE INVESTMENT TRUSTS, NEC                ||525920|Finance and Insurance|Funds, Trusts, and Other Financial Vehicles|Other Investment Pools and Funds|Trusts, Estates, and Agency Accounts|Trusts, Estates, and Agency Accounts
67989901|MORTGAGE INVESTMENT TRUSTS                        ||525920|Finance and Insurance|Funds, Trusts, and Other Financial Vehicles|Other Investment Pools and Funds|Trusts, Estates, and Agency Accounts|Trusts, Estates, and Agency Accounts
67989902|REALTY INVESTMENT TRUSTS                          ||525920|Finance and Insurance|Funds, Trusts, and Other Financial Vehicles|Other Investment Pools and Funds|Trusts, Estates, and Agency Accounts|Trusts, Estates, and Agency Accounts
72990401|BABYSITTING BUREAU                                ||561311|Administrative and Support and Waste Management and Remediation Services|Administrative and Support Services|Employment Services|Employment Placement Agencies and Executive Search Services|Employment Placement Agencies
73610000|EMPLOYMENT AGENCIES                               ||561311|Administrative and Support and Waste Management and Remediation Services|Administrative and Support Services|Employment Services|Employment Placement Agencies and Executive Search Services|Employment Placement Agencies
73610100|PLACEMENT AGENCIES                                ||561311|Administrative and Support and Waste Management and Remediation Services|Administrative and Support Services|Employment Services|Employment Placement Agencies and Executive Search Services|Employment Placement Agencies
73610101|EXECUTIVE PLACEMENT                               ||561311|Administrative and Support and Waste Management and Remediation Services|Administrative and Support Services|Employment Services|Employment Placement Agencies and Executive Search Services|Employment Placement Agencies
73610102|LABOR CONTRACTORS (EMPLOYMENT AGENCY)             ||561311|Administrative and Support and Waste Management and Remediation Services|Administrative and Support Services|Employment Services|Employment Placement Agencies and Executive Search Services|Employment Placement Agencies
73610103|SHIP CREW AGENCY                                  ||561311|Administrative and Support and Waste Management and Remediation Services|Administrative and Support Services|Employment Services|Employment Placement Agencies and Executive Search Services|Employment Placement Agencies
73610104|TEACHERS AGENCY                                   ||561311|Administrative and Support and Waste Management and Remediation Services|Administrative and Support Services|Employment Services|Employment Placement Agencies and Executive Search Services|Employment Placement Agencies
73610105|ONLINE PLACEMENT AGENCY                           ||561311|Administrative and Support and Waste Management and Remediation Services|Administrative and Support Services|Employment Services|Employment Placement Agencies and Executive Search Services|Employment Placement Agencies
73610200|REGISTRIES                                        ||561311|Administrative and Support and Waste Management and Remediation Services|Administrative and Support Services|Employment Services|Employment Placement Agencies and Executive Search Services|Employment Placement Agencies
73610201|CHAUFFEUR REGISTRY                                ||561311|Administrative and Support and Waste Management and Remediation Services|Administrative and Support Services|Employment Services|Employment Placement Agencies and Executive Search Services|Employment Placement Agencies
73610202|MAID REGISTRY                                     ||561311|Administrative and Support and Waste Management and Remediation Services|Administrative and Support Services|Employment Services|Employment Placement Agencies and Executive Search Services|Employment Placement Agencies
73610203|MODEL REGISTRY                                    ||561311|Administrative and Support and Waste Management and Remediation Services|Administrative and Support Services|Employment Services|Employment Placement Agencies and Executive Search Services|Employment Placement Agencies
73610204|NURSES REGISTRY                                   ||561311|Administrative and Support and Waste Management and Remediation Services|Administrative and Support Services|Employment Services|Employment Placement Agencies and Executive Search Services|Employment Placement Agencies
73619900|EMPLOYMENT AGENCIES,NEC                           ||561311|Administrative and Support and Waste Management and Remediation Services|Administrative and Support Services|Employment Services|Employment Placement Agencies and Executive Search Services|Employment Placement Agencies
73892000|IMPORTERS/EXPORTERS                               ||423990|Wholesale Trade|Merchant Wholesalers, Durable Goods|Miscellaneous Durable Goods Merchant Wholesalers|Other Miscellaneous Durable Goods Merchant Wholesalers|Other Miscellaneous Durable Goods Merchant Wholesalers
73892010|IMPORTERS                                         ||423990|Wholesale Trade|Merchant Wholesalers, Durable Goods|Miscellaneous Durable Goods Merchant Wholesalers|Other Miscellaneous Durable Goods Merchant Wholesalers|Other Miscellaneous Durable Goods Merchant Wholesalers
73892020|EXPORTERS                                         ||423990|Wholesale Trade|Merchant Wholesalers, Durable Goods|Miscellaneous Durable Goods Merchant Wholesalers|Other Miscellaneous Durable Goods Merchant Wholesalers|Other Miscellaneous Durable Goods Merchant Wholesalers
73899927|HUMAN SKELETON PREPARATION                        ||541715|Professional, Scientific, and Technical Services|Professional, Scientific, and Technical Services|Scientific Research and Development Services|Research and Development in the Physical, Engineering, and Life Sciences|Research and Development in the Physical, Engineering, and Life Sciences (except Nanotechnology and Biotechnology)
76990000|REPAIR SERVICES                                   ||811490|Other Services (except Public Administration)|Repair and Maintenance|Personal and Household Goods Repair and Maintenance|Other Personal and Household Goods Repair and Maintenance|Other Personal and Household Goods Repair and Maintenance
76992400|MISCELLANEOUS AUTOMOTIVE REPAIR SERVICES          ||811111|Other Services (except Public Administration)|Repair and Maintenance|Automotive Repair and Maintenance|Automotive Mechanical and Electrical Repair and Maintenance|General Automotive Repair
76992401|BALANCING SERVICE                                 ||811111|Other Services (except Public Administration)|Repair and Maintenance|Automotive Repair and Maintenance|Automotive Mechanical and Electrical Repair and Maintenance|General Automotive Repair
76992402|BATTERY SERVICE AND REPAIR                        ||811111|Other Services (except Public Administration)|Repair and Maintenance|Automotive Repair and Maintenance|Automotive Mechanical and Electrical Repair and Maintenance|General Automotive Repair
76992403|SPEEDOMETER REPAIR                                ||811111|Other Services (except Public Administration)|Repair and Maintenance|Automotive Repair and Maintenance|Automotive Mechanical and Electrical Repair and Maintenance|General Automotive Repair
76992700|HOBBY AND COLLECTORS SERVICES                     ||811490|Other Services (except Public Administration)|Repair and Maintenance|Personal and Household Goods Repair and Maintenance|Other Personal and Household Goods Repair and Maintenance|Other Personal and Household Goods Repair and Maintenance
76992701|DOLL AND ACCESSORY REPAIR                         ||811490|Other Services (except Public Administration)|Repair and Maintenance|Personal and Household Goods Repair and Maintenance|Other Personal and Household Goods Repair and Maintenance|Other Personal and Household Goods Repair and Maintenance
76999900|REPAIR SERVICES, NEC, NEC                         ||811490|Other Services (except Public Administration)|Repair and Maintenance|Personal and Household Goods Repair and Maintenance|Other Personal and Household Goods Repair and Maintenance|Other Personal and Household Goods Repair and Maintenance
76999901|CASH REGISTER REPAIR                              ||811310|Other Services (except Public Administration)|Repair and Maintenance|Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and Maintenance|Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and Maintenance|Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and Maintenance
76999902|FOUNTAIN PEN REPAIR SHOP                          ||811310|Other Services (except Public Administration)|Repair and Maintenance|Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and Maintenance|Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and Maintenance|Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and Maintenance
76999903|HARNESS REPAIR SHOP                               ||811310|Other Services (except Public Administration)|Repair and Maintenance|Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and Maintenance|Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and Maintenance|Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and Maintenance
76999904|HORSE DRAWN VEHICLE REPAIR                        ||811310|Other Services (except Public Administration)|Repair and Maintenance|Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and Maintenance|Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and Maintenance|Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and Maintenance
76999906|PLASTICS PRODUCTS REPAIR                          ||811310|Other Services (except Public Administration)|Repair and Maintenance|Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and Maintenance|Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and Maintenance|Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and Maintenance
76999908|SHOPPING CART REPAIR                              ||811310|Other Services (except Public Administration)|Repair and Maintenance|Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and Maintenance|Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and Maintenance|Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and Maintenance
76999909|SNOWBLOWER REPAIR                                 ||811310|Other Services (except Public Administration)|Repair and Maintenance|Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and Maintenance|Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and Maintenance|Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and Maintenance
76999910|TEXTILE ROLL COVERING                             ||314999|Manufacturing|Textile Product Mills|Other Textile Product Mills|All Other Textile Product Mills|All Other Miscellaneous Textile Product Mills
76999913|WHEEL AND CASTER REPAIR                           ||811310|Other Services (except Public Administration)|Repair and Maintenance|Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and Maintenance|Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and Maintenance|Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and Maintenance
76999914|AUTOMATED TELLER MACHINE (ATM) REPAIR             ||811310|Other Services (except Public Administration)|Repair and Maintenance|Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and Maintenance|Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and Maintenance|Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and Maintenance
78190102|CASTING BUREAU, MOTION PICTURE                    ||561311|Administrative and Support and Waste Management and Remediation Services|Administrative and Support Services|Employment Services|Employment Placement Agencies and Executive Search Services|Employment Placement Agencies
78190105|EMPLOYMENT AGENCIES, MOTION PICTURE               ||561311|Administrative and Support and Waste Management and Remediation Services|Administrative and Support Services|Employment Services|Employment Placement Agencies and Executive Search Services|Employment Placement Agencies
80110000|OFFICES AND CLINICS OF MEDICAL DOCTORS            ||621111|Health Care and Social Assistance|Ambulatory Health Care Services|Offices of Physicians|Offices of Physicians|Offices of Physicians (except Mental Health Specialists)
80110500|SPECIALIZED MEDICAL PRACTITIONERS, EXCEPT INTERNAL||621111|Health Care and Social Assistance|Ambulatory Health Care Services|Offices of Physicians|Offices of Physicians|Offices of Physicians (except Mental Health Specialists)
80110501|ALLERGIST                                         ||621111|Health Care and Social Assistance|Ambulatory Health Care Services|Offices of Physicians|Offices of Physicians|Offices of Physicians (except Mental Health Specialists)
80110502|ANESTHESIOLOGIST                                  ||621111|Health Care and Social Assistance|Ambulatory Health Care Services|Offices of Physicians|Offices of Physicians|Offices of Physicians (except Mental Health Specialists)
80110503|DERMATOLOGIST                                     ||621111|Health Care and Social Assistance|Ambulatory Health Care Services|Offices of Physicians|Offices of Physicians|Offices of Physicians (except Mental Health Specialists)
80110504|DIABETES SPECIALIST, PHYSICIAN/SURGEON            ||621111|Health Care and Social Assistance|Ambulatory Health Care Services|Offices of Physicians|Offices of Physicians|Offices of Physicians (except Mental Health Specialists)
80110505|EARS, NOSE AND THROAT SPECIALIST: PHYSICIAN/SURGEO||621111|Health Care and Social Assistance|Ambulatory Health Care Services|Offices of Physicians|Offices of Physicians|Offices of Physicians (except Mental Health Specialists)
80110506|EYES, EARS, NOSE AND THROAT SPECIALIST: PHYSICIAN/||621111|Health Care and Social Assistance|Ambulatory Health Care Services|Offices of Physicians|Offices of Physicians|Offices of Physicians (except Mental Health Specialists)
80110507|GERIATRIC SPECIALIST, PHYSICIAN/SURGEON           ||621111|Health Care and Social Assistance|Ambulatory Health Care Services|Offices of Physicians|Offices of Physicians|Offices of Physicians (except Mental Health Specialists)
80110508|GYNECOLOGIST                                      ||621111|Health Care and Social Assistance|Ambulatory Health Care Services|Offices of Physicians|Offices of Physicians|Offices of Physicians (except Mental Health Specialists)
80110509|IMMUNOLOGIST                                      ||621111|Health Care and Social Assistance|Ambulatory Health Care Services|Offices of Physicians|Offices of Physicians|Offices of Physicians (except Mental Health Specialists)
80110510|INFECTIOUS DISEASE SPECIALIST, PHYSICIAN/SURGEON  ||621111|Health Care and Social Assistance|Ambulatory Health Care Services|Offices of Physicians|Offices of Physicians|Offices of Physicians (except Mental Health Specialists)
80110511|OBSTETRICIAN                                      ||621111|Health Care and Social Assistance|Ambulatory Health Care Services|Offices of Physicians|Offices of Physicians|Offices of Physicians (except Mental Health Specialists)
80110512|OCULIST                                           ||621111|Health Care and Social Assistance|Ambulatory Health Care Services|Offices of Physicians|Offices of Physicians|Offices of Physicians (except Mental Health Specialists)
80110513|OPHTHALMOLOGIST                                   ||621111|Health Care and Social Assistance|Ambulatory Health Care Services|Offices of Physicians|Offices of Physicians|Offices of Physicians (except Mental Health Specialists)
80110514|ORTHOPEDIC PHYSICIAN                              ||621111|Health Care and Social Assistance|Ambulatory Health Care Services|Offices of Physicians|Offices of Physicians|Offices of Physicians (except Mental Health Specialists)
80110515|PATHOLOGIST                                       ||621111|Health Care and Social Assistance|Ambulatory Health Care Services|Offices of Physicians|Offices of Physicians|Offices of Physicians (except Mental Health Specialists)
80110516|PEDIATRICIAN                                      ||621111|Health Care and Social Assistance|Ambulatory Health Care Services|Offices of Physicians|Offices of Physicians|Offices of Physicians (except Mental Health Specialists)
80110517|PLASTIC SURGEON                                   ||621111|Health Care and Social Assistance|Ambulatory Health Care Services|Offices of Physicians|Offices of Physicians|Offices of Physicians (except Mental Health Specialists)
80110518|PROCTOLOGIST                                      ||621111|Health Care and Social Assistance|Ambulatory Health Care Services|Offices of Physicians|Offices of Physicians|Offices of Physicians (except Mental Health Specialists)
80110519|RADIOLOGIST                                       ||621111|Health Care and Social Assistance|Ambulatory Health Care Services|Offices of Physicians|Offices of Physicians|Offices of Physicians (except Mental Health Specialists)
80110520|RHEUMATOLOGY SPECIALIST, PHYSICIAN/SURGEON        ||621111|Health Care and Social Assistance|Ambulatory Health Care Services|Offices of Physicians|Offices of Physicians|Offices of Physicians (except Mental Health Specialists)
80110521|SPORTS MEDICINE SPECIALIST, PHYSICIAN             ||621111|Health Care and Social Assistance|Ambulatory Health Care Services|Offices of Physicians|Offices of Physicians|Offices of Physicians (except Mental Health Specialists)
80110522|THORACIC PHYSICIAN                                ||621111|Health Care and Social Assistance|Ambulatory Health Care Services|Offices of Physicians|Offices of Physicians|Offices of Physicians (except Mental Health Specialists)
80110523|UROLOGIST                                         ||621111|Health Care and Social Assistance|Ambulatory Health Care Services|Offices of Physicians|Offices of Physicians|Offices of Physicians (except Mental Health Specialists)
80119900|OFFICES AND CLINICS OF MEDICAL DOCTORS, NEC       ||621111|Health Care and Social Assistance|Ambulatory Health Care Services|Offices of Physicians|Offices of Physicians|Offices of Physicians (except Mental Health Specialists)
80119901|GENERAL AND FAMILY PRACTICE, PHYSICIAN/SURGEON    ||621111|Health Care and Social Assistance|Ambulatory Health Care Services|Offices of Physicians|Offices of Physicians|Offices of Physicians (except Mental Health Specialists)
80119902|OCCUPATIONAL AND INDUSTRIAL SPECIALIST, PHYSICIAN/||621111|Health Care and Social Assistance|Ambulatory Health Care Services|Offices of Physicians|Offices of Physicians|Offices of Physicians (except Mental Health Specialists)
80119903|PHYSICAL MEDICINE PHYSICIAN/SURGEON               ||621111|Health Care and Social Assistance|Ambulatory Health Care Services|Offices of Physicians|Offices of Physicians|Offices of Physicians (except Mental Health Specialists)
80119905|SURGEON                                           ||621111|Health Care and Social Assistance|Ambulatory Health Care Services|Offices of Physicians|Offices of Physicians|Offices of Physicians (except Mental Health Specialists)
80119906|ADMINISTRATIVE PHYSICIANS AND SURGEONS            ||621111|Health Care and Social Assistance|Ambulatory Health Care Services|Offices of Physicians|Offices of Physicians|Offices of Physicians (except Mental Health Specialists)
80119907|RESIDENT PHYSICIANS AND SURGEONS                  ||621111|Health Care and Social Assistance|Ambulatory Health Care Services|Offices of Physicians|Offices of Physicians|Offices of Physicians (except Mental Health Specialists)
80119908|FULL TIME HOSPITAL STAFF, PHYSICIANS AND SURGEONS ||621111|Health Care and Social Assistance|Ambulatory Health Care Services|Offices of Physicians|Offices of Physicians|Offices of Physicians (except Mental Health Specialists)
80119909|MEDICAL TEACHING PHYSICIANS AND SURGEONS          ||621111|Health Care and Social Assistance|Ambulatory Health Care Services|Offices of Physicians|Offices of Physicians|Offices of Physicians (except Mental Health Specialists)
80119910|RETIRED PHYSICIANS AND SURGEONS                   ||621111|Health Care and Social Assistance|Ambulatory Health Care Services|Offices of Physicians|Offices of Physicians|Offices of Physicians (except Mental Health Specialists)
80119911|FIRST YEAR RESIDENTS, PHYSICIANS AND SURGEONS     ||621111|Health Care and Social Assistance|Ambulatory Health Care Services|Offices of Physicians|Offices of Physicians|Offices of Physicians (except Mental Health Specialists)
80490600|MASSAGE SERVICES                                  ||812990|Other Services (except Public Administration)|Personal and Laundry Services|Other Personal Services|All Other Personal Services|All Other Personal Services
80490601|MASSAGE THERAPIST                                 ||812990|Other Services (except Public Administration)|Personal and Laundry Services|Other Personal Services|All Other Personal Services|All Other Personal Services
86610300|RELIGIOUS CLERGY                                  ||813110|Other Services (except Public Administration)|Religious, Grantmaking, Civic, Professional, and Similar Organizations|Religious Organizations|Religious Organizations|Religious Organizations
86619900|RELIGIOUS ORGANIZATIONS, NEC                      ||813110|Other Services (except Public Administration)|Religious, Grantmaking, Civic, Professional, and Similar Organizations|Religious Organizations|Religious Organizations|Religious Organizations
87210000|ACCOUNTING, AUDITING AND BOOKKEEPING              ||541219|Professional, Scientific, and Technical Services|Professional, Scientific, and Technical Services|Accounting, Tax Preparation, Bookkeeping, and Payroll Services|Accounting, Tax Preparation, Bookkeeping, and Payroll Services|Other Accounting Services
87210100|AUDITING SERVICES                                 ||541219|Professional, Scientific, and Technical Services|Professional, Scientific, and Technical Services|Accounting, Tax Preparation, Bookkeeping, and Payroll Services|Accounting, Tax Preparation, Bookkeeping, and Payroll Services|Other Accounting Services
87219900|ACCOUNTING, AUDITING AND BOOKKEEPING, NEC         ||541219|Professional, Scientific, and Technical Services|Professional, Scientific, and Technical Services|Accounting, Tax Preparation, Bookkeeping, and Payroll Services|Accounting, Tax Preparation, Bookkeeping, and Payroll Services|Other Accounting Services
87219901|BILLING AND BOOKKEEPING SERVICE                   ||541219|Professional, Scientific, and Technical Services|Professional, Scientific, and Technical Services|Accounting, Tax Preparation, Bookkeeping, and Payroll Services|Accounting, Tax Preparation, Bookkeeping, and Payroll Services|Other Accounting Services
87219902|MEDICAL BILLING SERVICES                          ||541219|Professional, Scientific, and Technical Services|Professional, Scientific, and Technical Services|Accounting, Tax Preparation, Bookkeeping, and Payroll Services|Accounting, Tax Preparation, Bookkeeping, and Payroll Services|Other Accounting Services
87330101|BACTERIOLOGICAL RESEARCH                          ||541715|Professional, Scientific, and Technical Services|Professional, Scientific, and Technical Services|Scientific Research and Development Services|Research and Development in the Physical, Engineering, and Life Sciences|Research and Development in the Physical, Engineering, and Life Sciences (except Nanotechnology and Biotechnology)
87330103|MEDICAL RESEARCH                                  ||541715|Professional, Scientific, and Technical Services|Professional, Scientific, and Technical Services|Scientific Research and Development Services|Research and Development in the Physical, Engineering, and Life Sciences|Research and Development in the Physical, Engineering, and Life Sciences (except Nanotechnology and Biotechnology)
87330201|ARCHEOLOGICAL EXPEDITIONS                         ||541720|Professional, Scientific, and Technical Services|Professional, Scientific, and Technical Services|Scientific Research and Development Services|Research and Development in the Social Sciences and Humanities|Research and Development in the Social Sciences and Humanities
87330203|EDUCATIONAL RESEARCH AGENCY                       ||541715|Professional, Scientific, and Technical Services|Professional, Scientific, and Technical Services|Scientific Research and Development Services|Research and Development in the Physical, Engineering, and Life Sciences|Research and Development in the Physical, Engineering, and Life Sciences (except Nanotechnology and Biotechnology)
87339902|RESEARCH INSTITUTE                                ||541715|Professional, Scientific, and Technical Services|Professional, Scientific, and Technical Services|Scientific Research and Development Services|Research and Development in the Physical, Engineering, and Life Sciences|Research and Development in the Physical, Engineering, and Life Sciences (except Nanotechnology and Biotechnology)
87339904|SCIENTIFIC RESEARCH AGENCY                        ||541715|Professional, Scientific, and Technical Services|Professional, Scientific, and Technical Services|Scientific Research and Development Services|Research and Development in the Physical, Engineering, and Life Sciences|Research and Development in the Physical, Engineering, and Life Sciences (except Nanotechnology and Biotechnology)
94419900|ADMINISTRATION OF SOCIAL AND MANPOWER PROGRAMS, NE||923130|Public Administration|Administration of Human Resource Programs|Administration of Human Resource Programs|Administration of Human Resource Programs (except Education, Public Health, and Veterans' Affairs Programs)|Administration of Human Resource Programs (except Education, Public Health, and Veterans' Affairs Programs)
99990000|NONCLASSIFIABLE ESTABLISHMENT                     ||999999|Not Classifiable|Not Classifiable|Not Classifiable|Not Classifiable|Not Classifiable
